Date,Artist,Song Name,Video,Type,Release
4/18/18,NCT 2018,Black on Black (Performance),https://youtu.be/1CYH4F1KCw8,Boy,Major
4/17/18,VIXX,Scentist,https://youtu.be/MctZLEYlU4s,Boy,Major
4/17/18,JBJ,Call Your Name,https://youtu.be/Ks6I2rtI4ms,Boy,Major
4/17/18,Wheein,Easy,https://youtu.be/KNWLQI5_JLc,Girl Solo,Minor
4/17/18,IMFACT,The Light,https://youtu.be/Hv8UhEjL2yA,Boy,Major
4/15/18,H.U.B,When A Blossom Day Of Cherry Blossom,https://youtu.be/V7UDb1qgouk,Girl,Major
4/15/18,The Rose,Baby,https://youtu.be/OmetCO_ZFnI,Boy,Major
4/15/18,Momoland,Bboom Bbbom (Japanese),https://youtu.be/tSBPUP3MQ2I,Girl,Japanese
4/13/18,SF9,Dear Fantasy,https://youtu.be/jdrSmZVDvfs,Boy,Minor
4/12/18,Baby Boo,Kiss Me,https://youtu.be/ayr7tb-L5k0,Girl,Major
4/12/18,Super Junior,Lo Siento feat. Leslie Grace,https://youtu.be/ZbB4SYJNuTo,Boy,Major
4/11/18,UNB,Only One,https://youtu.be/XWpmShosogw,Boy,Minor
4/11/18,Eric Nam,Honestly…,https://youtu.be/vbZbnpbVc0w,Boy Solo,Major
4/11/18,Yoo Seonho,Maybe Spring,https://youtu.be/GCthpcAos9c,Boy Solo,Major
4/10/18,Hyeongseop X Euiwoong,Love Tint,https://youtu.be/laL6PrUBTn8,Boy,Major
4/10/18,JooYoung,Daydream,https://youtu.be/WHFRxy7BfmI,Boy Solo,Major
4/10/18,EXO-CBX,Blooming Day,https://youtu.be/Ib674A1yMtg,Boy,Major
4/9/18,TWICE,What Is Love?,https://youtu.be/i0p1bmr0EmE,Girl,Major
4/9/18,Gunmin X Heedo (B.I.G),Don't Worry,https://youtu.be/Uw4syJsMyIY,Boy,Minor
4/9/18,Eric Nam,Potion feat. Woodie Gochild,https://youtu.be/MSKak-e3Cgs,Boy Solo,Major
4/8/18,NOIR,Gangsta,https://youtu.be/zix2I8laSeI,Boy,Major
4/7/18,Girlkind,Broccoli,https://youtu.be/oT0GPg42JLo,Girl,Minor
4/7/18,UNB,Feeling,https://youtu.be/VznBK_Yv6YI,Boy,Major
4/6/18,Ten (NCT),New Heroes,https://youtu.be/VM-g_bkFdzo,Boy Solo,Special
4/6/18,GreatGuys,Ganda,https://youtu.be/BMQZLR-f6nA,Boy,Major
4/5/18,Badkiz,Just One Day,https://youtu.be/OxDVP3PbNHA,Girl,Major
4/5/18,YDPP,Love It Live It,https://youtu.be/AdGzuQqoWo4,Boy,Major
4/4/18,WINNER,EVERYDAY,https://youtu.be/d1D1SJ-KqaQ,Boy,Major
4/3/18,CLC,Distance,https://youtu.be/Qv5JSMpBHf4,Girl,Minor
4/3/18,The Boyz,Giddy Up,https://youtu.be/DNH7X46gMjQ,Boy,Major
4/3/18,TVXQ!,Love Line,https://youtu.be/vHvwuBzimIU,Boy,Major
4/2/18,Oh My Girl Banhana,Banana Allergy Monkey,https://youtu.be/rW9r_1ys2ec,Girl,Major
4/2/18,EXID,Lady,https://youtu.be/Q1JiptOTxno,Girl,Major
4/2/18,Pentagon,Shine,https://youtu.be/z4dH6hEMuwk,Boy,Major
4/1/18,NCT U,YESTODAY,https://youtu.be/gUWDiXBNohY,Boy,Major
4/1/18,Super Junior-D&E,Lose It,https://youtu.be/cu-Bt1oM470,Boy,Japanese
4/1/18,Gavy NJ,People Said Break It Up,https://youtu.be/7epSjhSbnMY,Girl,Major
3/30/18,Mamamoo,Everyday,https://youtu.be/LKVw4pTc1Hs,Girl,Minor
3/30/18,Stray Kids,Grow Up,https://youtu.be/a4jiotDjHe4,Boy,Minor
3/29/18,LOONA,Egoist (Olivia Hye feat. Jinsoul),https://youtu.be/UkY8HvgvBJ8,Girl,Major
3/28/18,Samuel,ONE feat. Jung Ilhoon,https://youtu.be/tvAk65H4JCI,Boy Solo,Major
3/28/18,TVXQ!,The Chance Of Love,https://youtu.be/3wnHiK5sKgA,Boy,Major
3/27/18,5tion,Love Takes Time,https://youtu.be/O9xPI7yeBtU,Boy,Major
3/26/18,Stray Kids,District 9,https://youtu.be/u6unJQownW4,Boy,Major
3/26/18,MONSTA X,Jealousy,https://youtu.be/TSA9VZduuZ4,Boy,Major
3/25/18,Shinhwa,All Your Dreams,https://youtu.be/PCtYEBaP8c4,Boy,Major
3/21/18,Honey Popcorn,Bibidi Babidi Boo,https://youtu.be/LAOT6JscCVU,Girl,Major
3/21/18,SEVENTEEN,Just Do It (BSS),https://youtu.be/YGXiVHTy0JE,Boy,Minor
3/20/18,B1A4,Aerumade,https://youtu.be/kPO7GeOpgsM,Boy,Japanese
3/20/18,SF9,Together,https://youtu.be/J76f1Lzbng4,Boy,Minor
3/19/18,Wanna One,Boomerang,https://youtu.be/pmMjkMtpnTc,Boy,Major
3/17/18,Tweety,Bad Boy,https://youtu.be/vHuoBqDQ06Y,Girl,Major
3/15/18,FTISLAND,Hold The Moon,https://youtu.be/OajzJsz88RI,Boy,Japanese
3/15/18,UP10TION,Candyland,https://youtu.be/RyqdEmxN9T8,Boy,Major
3/14/18,Hoya,Angel,https://youtu.be/3RwuSVv11qM,Boy Solo,Minor
3/13/18,NCT 127,Touch,https://youtu.be/6sHIq41sI-w,Boy,Major
3/13/18,Golden Child,Lady,https://youtu.be/dnXc0UQ1zq0,Boy,Major
3/12/18,Bubble X,Follow,https://youtu.be/ts4I5MdnQ5A,Girl,Major
3/12/18,GOT7,Look,https://youtu.be/sS0LCjOiIhc,Boy,Major
3/12/18,APRIL,The Blue Bird,https://youtu.be/Uh_6PY9am_0,Girl,Major
3/11/18,HEYNE,Insomnia,https://youtu.be/yAQFRTsZhp8,Girl Solo,Major
3/8/18,U-KISS,No Regret,https://youtu.be/QLnRWBZg3TM,Boy,Japanese
3/8/18,Marmello,Wake Me Up,https://youtu.be/Zy9wzvcofqM,Girl,Major
3/8/18,ONF,Difficult,https://youtu.be/8mSh-YcD6ho,Boy,Minor
3/8/18,Heize,Didn't Know Me,https://youtu.be/MGos22_JM1U,Girl Solo,Major
3/8/18,Heize,Jenga feat. Gaeko,https://youtu.be/uw_HR9jIJww,Girl Solo,Major
3/7/18,ZZBae,Yoo Hoo Hoo~,https://youtu.be/N5tsy1m-ehI,Girl,Major
3/7/18,Sojung (Ladies' Code),Stay Here,https://youtu.be/iqvE86-kbCA,Girl Solo,Major
3/7/18,Mamamoo,Starry Night,https://youtu.be/LjUXm0Zy_dk,Girl,Major
3/6/18,Mamamoo,Star Wind Flower Sun,https://youtu.be/kLeBQWw11yw,Girl,Minor
3/6/18,MXM,Gone Cold,https://youtu.be/JwCGWTZrfYY,Boy,Major
3/6/18,j-hope,Airplane,https://youtu.be/8O_MwlZ2dEg,Boy Solo,Minor
3/5/18,Noel,Our last day,https://youtu.be/fs9Ch5KUocQ,Boy,Major
3/5/18,Wanna One,I.P.U,https://youtu.be/2NlNEj2mCIg,Boy,Minor
3/4/18,NCT DREAM,GO,https://youtu.be/cD8SYW8rjaQ,Boy,Major
3/2/18,AZM,Edge,https://youtu.be/OIk2QoW6qL0,Girl,Major
3/1/18,j-hope,Daydream,https://youtu.be/OK3GJ0WIQ8s,Boy Solo,Major
2/28/18,Red Velvet,I Just,https://youtu.be/oCvw4ot1-k8,Girl,Minor
2/28/18,Jeon Soyeon,Idle Song,https://youtu.be/b01dBTBzyz0,Girl Solo,Minor
2/27/18,Sha Sha,You & Me,https://youtu.be/bkXIVBk6dmM,Girl,Major
2/27/18,Waeb,Go Away,https://youtu.be/iCYTPhxgTMU,Boy,Major
2/27/18,WJSN,Dreams Come True,https://youtu.be/IrircflFHzw,Girl,Major
2/26/18,NCT U,Baby Don't Stop,https://youtu.be/k0DqRstCgj4,Boy,Major
2/26/18,SF9,Mamma Mia,https://youtu.be/5XTbQ7NERhY,Boy,Major
2/23/18,"Trax, Lip2Shot",Notorious,https://youtu.be/gh_b4JX6aGw,Boy,Major
2/23/18,I.C.E,Shameless,https://youtu.be/ZY79Opo38rI,Girl,Major
2/22/18,CLC,Black Dress,https://youtu.be/hF6Wds75rjg,Girl,Major
2/21/18,Weki Meki,La La La,https://youtu.be/bYeTzlDQdvU,Girl,Major
2/21/18,VROMANCE,Star,https://youtu.be/WdVXgRifwY0,Boy,Major
2/20/18,I.M (Monsta X),Fly With Me,https://youtu.be/STEUAcTmXTg,Boy Solo,Minor
2/20/18,BoA,"One Shot, Two Shot",https://youtu.be/Xg_4tbLnIOc,Girl Solo,Major
2/19/18,Yang Yoseop,Where I Am Gone,https://youtu.be/R0HfzG3BR20,Boy Solo,Major
2/18/18,NCT U,BOSS,https://youtu.be/0AUFyFEt35g,Boy,Major
2/18/18,Boyfriend,Try My Wings,https://youtu.be/94iYe9-eyHI,Boy,Japanese
2/15/18,Kino (Pentagon),Lonely,https://youtu.be/iSoN4v1G8Os,Boy Solo,Minor
2/15/18,N.tic,Once Again,https://youtu.be/7A5e0v9cuFM,Boy,Major
2/14/18,Suzy,SObeR,https://youtu.be/DgT4CPv_CCE,Girl Solo,Major
2/13/18,Park Boram,Will Be Fine,https://youtu.be/cWvE3P6AWSA,Girl Solo,Major
2/13/18,The Eastlight,Valentines Day,https://youtu.be/m4XVq2TgptU,Boy,Major
2/12/18,Roy Kim,Only Then,https://youtu.be/SkN_hWI6n28,Boy Solo,Major
2/12/18,Yang Yoseop,Star,https://youtu.be/YW0doOWokVU,Boy Solo,Major
2/11/18,Mighty Mouth,Uber,https://youtu.be/AyVs39XIs1c,Boy,Major
2/10/18,VAV,Gorgeous,https://youtu.be/ByLrmZJ7VdI,Boy,Major
2/7/18,Dynamic Duo,Bongjeseon,https://youtu.be/sfPnkCPVXYo,Boy,Major
2/7/18,PLT,Blind,https://youtu.be/Hky3jgyd2I0,Boy,Minor
2/7/18,"Naeun, Jinsol (APRIL)",My Story,https://youtu.be/NVW9yYOx8wU,Girl,Minor
2/7/18,Hong Jinyoung,Good Bye,https://youtu.be/ePRk5THh2Q8,Girl Solo,Major
2/6/18,CoCoSoRi,Mi Amor,https://youtu.be/gnPZ8k3wXqs,Girl,Major
2/6/18,Hyolyn,To Do List,https://youtu.be/F4oenLX1WcA,Girl Solo,Major
2/6/18,MONSTA X,In Time,https://youtu.be/XUJ_xpOVfyw,Boy,Minor
2/5/18,DAY6,If We Can Meet Again,https://youtu.be/unS_PcMn3RA,Boy,Japanese
2/5/18,SEVENTEEN,Thanks,https://youtu.be/gZItyr1SNjU,Boy,Major
2/4/18,100%,Song For You,https://youtu.be/AnC0bwBumj8,Boy,Japanese
2/3/18,BLACKSIX,Alone,https://youtu.be/L_CZzj1hP50,Boy,Minor
2/2/18,Henry,Monster,https://youtu.be/dfeEwt5_jsQ,Boy,English
2/1/18,Davichi,Just The Two Of Us,https://youtu.be/YIcIXJIqFHw,Girl,Major
2/1/18,gugudan,The Boots,https://youtu.be/y3KSD5sI0OM,Girl,Major
2/1/18,2000won,SSUL,https://youtu.be/88iRnH2K1z4,Boy,Major
1/31/18,Super Junior-D&E,If You,https://youtu.be/ryxWUHZDJwI,Boy,Japanese
1/31/18,14U,Don't Be Pretty,https://youtu.be/HSPGFCv4BTA,Boy,Major
1/31/18,BoA,Nega Dola,https://youtu.be/pykyNOEVqCU,Girl Solo,Major
1/31/18,Soya,Show,https://youtu.be/YSdYK6yGEWg,Girl Solo,Major
1/29/18,Suzy,Holiday feat. DPR LIVE,https://youtu.be/lpzJNwur6Zk,Girl Solo,Major
1/29/18,Risso,Alergy,https://youtu.be/8gaxwpzrf6M,Girl Solo,Minor
1/29/18,LOONA,One&Only (GoWon),https://youtu.be/m5qwcYL8a0o,Girl,Major
1/29/18,DEAN,instagram,https://youtu.be/wKyMIrBClYw,Boy Solo,Major
1/29/18,Golden Child,It's You,https://youtu.be/fq56d1YiLFE,Boy,Major
1/29/18,Red Velvet,Bad Boy,https://youtu.be/J_CFBjAyPWE,Girl,Major
1/28/18,VAV,Spotlight,https://youtu.be/rKuuTQhM-tg,Boy,Major
1/25/18,Davichi,Days Without You,https://youtu.be/_jzMDsYHktI,Girl,Major
1/25/18,iKON,Love Scenario,https://youtu.be/vecSVX1QYbQ,Boy,Major
1/24/18,fromis_9,To Heart,https://youtu.be/BzZ8NmYUldE,Girl,Major
1/24/18,Jeong Sewoon,Baby It's U,https://youtu.be/VED_cqxthf4,Boy Solo,Major
1/24/18,The Eastlight,Two Of Us,https://youtu.be/2iF1WRGp1W8,Boy,Minor
1/23/18,Rainz,Turn It Up,https://youtu.be/mD1Yeygtxrs,Boy,Major
1/23/18,B1A4,Do You Remember,https://youtu.be/3pMUutnxSbw,Boy,Japanese
1/23/18,Target,Awake,https://youtu.be/xn72N1Y3ABE,Boy,Major
1/23/18,Jonghyun,Before Our Spring,https://youtu.be/v9ea5VDQfXg,Boy Solo,Major
1/22/18,Jonghyun,Shinin',https://youtu.be/J41qe-TM1DY,Boy Solo,Major
1/22/18,Ravi,Nirvana feat. Park Jimin,https://youtu.be/clGewsyYqBg,Boy Solo,Major
1/22/18,Suzy,In Love With Someone Else,https://youtu.be/eQ3gXtX3U7I,Girl Solo,Minor
1/21/18,HALO,Liar,https://youtu.be/6hzrxedNMnk,Boy,Japanese
1/20/18,UP10TION,Wild Love,https://youtu.be/eOLasFesC3Q,Boy,Japanese
1/18/18,Sunmi,Heroine,https://youtu.be/F4qfN5UeFvQ,Girl Solo,Major
1/18/18,The Eastlight,Real Man,https://youtu.be/SiQeBQLBu3U,Boy,Major
1/17/18,Chungha,Roller Coaster,https://youtu.be/900X9fDFLc4,Girl Solo,Major
1/17/18,JBJ,My Flower,https://youtu.be/uexk7jWXYmU,Boy,Major
1/16/18,Girlkind,FANCI,https://youtu.be/LRoednGUmCE,Girl,Major
1/15/18,Stray Kids,Spread My Wings (Performance),https://youtu.be/Xo8FPXlI3CU,Boy,Minor
1/14/18,Various,Shadow,https://youtu.be/8L4CPwqcd1w,Girl,Major
1/12/18,NCT U,Timeless,https://youtu.be/PmH948yZwhE,Boy,Minor
1/11/18,Weki Meki,Butterfly,https://youtu.be/zVLXJfdhBtg,Girl,CF
1/11/18,TWICE,Candy Pop,https://youtu.be/wQ_POfToaVY,Girl,Japanese
1/10/18,MXM,Diamond Girl,https://youtu.be/ZmTVq81q35M,Boy,Minor
1/10/18,Jo Kwon,Lonely,https://youtu.be/DpObGkT0GZc,Boy Solo,Minor
1/9/18,Oh My Girl,Secret Garden,https://youtu.be/QIN5_tJRiyY,Girl,Major
1/9/18,MONSTA X,Spotlight,https://youtu.be/_53QwBl9m88,Boy,Japanese
1/8/18,Infinite,Tell Me,https://youtu.be/TM-gCW45YHc,Boy,Major
1/8/18,Block B,Don't Leave,https://youtu.be/j0FrZ40fPiA,Boy,Major
1/8/18,Jang Wooyoung,Going Going,https://youtu.be/8TBDBCdaf3Y,Boy Solo,Minor
1/7/18,Stray Kids,Beware (Performance),https://youtu.be/Sy3ERg7OCWo,Boy,Minor
1/5/18,Voisper,Missing U,https://youtu.be/3R4wdqRcWRI,Boy,Major
1/5/18,Hint,Walkie Talkie,https://youtu.be/7apicwn8bmM,Girl,Major
1/4/18,Live High,Yes,https://youtu.be/tlfdXqlkb8M,Girl,Major
1/4/18,Mamamoo,Paint Me,https://youtu.be/20sOM7AlU3Y,Girl,Minor
1/4/18,5tion,Come Back,https://youtu.be/tWhYLVhSzrg,Boy,Major
1/3/18,N.Flying,Hot Potato,https://youtu.be/y1iRckD1ys4,Boy,Major
1/3/18,Momoland,BBoom BBoom,https://youtu.be/JQGRg8XBnB4,Girl,Major
1/2/18,PLT,Blah,https://youtu.be/OGDkrq3cqYU,Boy,Minor
1/2/18,TRCNG,Wolf Baby,https://youtu.be/-kOVdJD_4kM,Boy,Major
1/2/18,Drug Restaurant,Her,https://youtu.be/IjDn1HXrNTY,Boy,Major
12/28/17,LOONA,Heart Attack (Chuu),https://youtu.be/BVVfMFS3mgc,Girl,Major
12/28/17,Younha,Parade,https://youtu.be/7bPffIZot10,Girl Solo,Major
12/27/17,EXO,Universe,https://youtu.be/leu-cTvMWTA,Boy,Major
12/26/17,Super Junior-D&E,You Don't Go,https://youtu.be/GBA0wE7qgWk,Boy,Japanese
12/25/17,1NB,"Winter, again",https://youtu.be/1fycAID1dKo,Girl,Minor
12/23/17,BoA,Jazzclub,https://youtu.be/xP-DFPuODcM,Girl Solo,Japanese
12/23/17,NU'EST W,Let Me Out,https://youtu.be/333AbjpGqk8,Boy,OST
12/22/17,TWICE,Merry & Happy,https://youtu.be/zi_6oaQyckM,Girl,Minor
12/17/17,Sha Sha,White Story,https://youtu.be/eECOobsEXCQ,Girl,Minor
12/17/17,Laysha,Pink Label,https://youtu.be/8IDrpXUAjpU,Girl,Minor
12/15/17,NCT DREAM,Joy,https://youtu.be/VMMl0DopcdM,Boy,Minor
12/14/17,B.A.P,Hands Up,https://youtu.be/Cd8UxUlqaZ8,Boy,Major
12/12/17,TWICE,Heart Shaker,https://youtu.be/rRzxEiBLQCA,Girl,Major
12/7/17,Mighty Mouth,Instagram,https://youtu.be/xv8HfP2J97E,Boy,Major
12/6/17,The Boyz,Boy,https://youtu.be/yuk0LHFSlR8,Boy,Major
12/6/17,KARD,Trust Me,https://youtu.be/dhF3Y7esoWM,Co-ed,Minor
12/6/17,Snuper,Stand by me,https://youtu.be/aHXPRm_0y3U,Boy,Japanese
12/5/17,DAY6,I Like You,https://youtu.be/daoMYJv8i0c,Boy,Major
12/5/17,EXO,Electric Kiss,https://youtu.be/BC19fhyTG_M,Boy,Japanese
12/5/17,Hyuna,Lip & Hip,https://youtu.be/vcqImqOVE2U,Girl Solo,Major
12/4/17,ANYWAY,Follow You,https://youtu.be/6ChZkgkpIzg,Boy,Minor
11/29/17,1NB,Where U at,https://youtu.be/x2I4YoPdT84,Girl,Minor
11/29/17,fromis_9,Glass Shoes,https://youtu.be/hXK6tWnvKR4,Girl,Minor
11/28/17,LOONA,new (Yves),https://youtu.be/LIDe-yTxda0,Girl,Major
11/27/17,BLK,Hero,https://youtu.be/5s_DjeBv9B4,Boy,Major
11/26/17,Hey Men,Jelly,https://youtu.be/dTbN75jr-nA,Boy,Minor
11/26/17,MAP6,Love Is Gone,https://youtu.be/-OhRgfEsozc,Boy,Major
11/26/17,Busters,La La La,https://youtu.be/l-C7No8mdes,Girl,Minor
11/26/17,MXM,Save The Rest,https://youtu.be/m0_7WmpaoH0,Boy,Minor
11/26/17,Busters,Dream On,https://youtu.be/sIkctIzFI5M,Girl,Major
11/24/17,BTS,Mic Drop (Steve Aoki Remix),https://youtu.be/kTlv5_Bs8aw,Boy,Major
11/23/17,Pentagon,Violet,https://youtu.be/nzdDUg5R_IQ,Boy,Minor
11/22/17,Pentagon,Runaway,https://youtu.be/vxpRxiNM2sQ,Boy,Major
11/22/17,Honeyst,Someone To Love,https://youtu.be/atm1nif3-s0,Boy,Major
11/22/17,Blah Blah,Good Job,https://youtu.be/CJARCe-5MnI,Girl,Major
11/21/17,KARD,You In Me,https://youtu.be/tz23WFb8HM0,Co-ed,Major
11/21/17,ZZBae,Stress,https://youtu.be/KQLmtN3la0w,Girl,Major
11/20/17,Epik High,Lost One,https://youtu.be/LvofNApz01I,Boy,Minor
11/19/17,Heygirls,No (No One But You),https://youtu.be/BFYl8CNmCgY,Girl,Major
11/17/17,Red Velvet,Peek-A-Boo,https://youtu.be/6uJf2IT2Zh8,Girl,Major
11/17/17,"Nell, Groovy Room",Today,https://youtu.be/CGrk5YZC1y0,Boy,Major
11/16/17,Snuper,Dear,https://youtu.be/1sJf0_7AddM,Boy,Minor
11/16/17,Samuel,Candy,https://youtu.be/oddXT5uaRb8,Boy Solo,Major
11/15/17,Fly To The Sky,Your Season,https://youtu.be/yFOOCA6XW08,Boy,Major
11/14/17,Lovelyz,Twinkle,https://youtu.be/vDxD4HwEFdY,Girl,Major
11/13/17,Wanna One,Beautiful,https://youtu.be/o4_tHTmniw4,Boy,Major
11/13/17,AshGray,Love No More,https://youtu.be/SXwPKNozWfQ,Boy,Major
11/9/17,VICTON,Remember Me,https://youtu.be/uLvr9Q-iJcs,Boy,Major
11/8/17,Urban Zakapa,When we were two,https://youtu.be/O92yHB0MDZ8,Co-ed,Major
11/8/17,gugudan,Chococo,https://youtu.be/vLVSf_yI_r8,Girl,Major
11/7/17,SF9,Let's Hang out,https://youtu.be/dBHu2M7fT6w,Boy,Minor
11/7/17,Block B,Shall We Dance,https://youtu.be/NHglTopVlKQ,Boy,Major
11/7/17,MONSTA X,Dramarama,https://youtu.be/r1afdZk0qcI,Boy,Major
11/7/17,EXID,DDD,https://youtu.be/axVvZrDz60k,Girl,Major
11/7/17,Kim Sohee,Sobok Sobok feat. Yezi,https://youtu.be/6wxCAGzMKKs,Girl Solo,Major
11/6/17,Super Junior,Black Suit,https://youtu.be/MvqB6JsRbsc,Boy,Major
11/6/17,SEVENTEEN,Clap,https://youtu.be/CyzEtbG-sxY,Boy,Major
11/6/17,Sonamoo,I (knew it),https://youtu.be/X9VlCV1ZflQ,Girl,Major
11/6/17,Mamamoo,I Love Too,https://youtu.be/AGjvMOqxeR4,Girl,Minor
11/5/17,Jeon Soyeon,Jelly,https://youtu.be/FJ8kJdTYj1o,Girl Solo,Major
11/5/17,GeeGu,Chemical,https://youtu.be/uuWCvrIBr3w,Girl,Major
11/5/17,DAY6,All Alone,https://youtu.be/Fd-elEnkInw,Boy,Major
11/4/17,Icia,Sad Heel,https://youtu.be/EtHTRym7MVg,Girl,Major
11/3/17,Minah,11°,https://youtu.be/zbV08YMyktA,Girl Solo,Minor
11/2/17,Hyeongseop X Euiwoong,It Will Be Good,https://youtu.be/KKFXJYKctR8,Boy,Major
11/1/17,ASTRO,Crazy Sexy Cool,https://youtu.be/xeUx0AN2kCA,Boy,Major
10/31/17,Juniel,I Drink Alone,https://youtu.be/q0KcsfY_1tc,Girl Solo,Major
10/31/17,LOONA Odd Eye Circle,Sweet Crazy Love,https://youtu.be/cG7FkoNKBzI,Girl,Major
10/31/17,Voisper,Save As,https://youtu.be/-ICUJcSrO9c,Boy,Major
10/31/17,The Rose,Like We Used To,https://youtu.be/K1FQeUXn_sc,Boy,Major
10/30/17,TWICE,Likey,https://youtu.be/V2hlQkVJZhE,Girl,Major
10/30/17,GOT7,Turn Up,https://youtu.be/Mn9W9o7gKGA,Boy,Japanese
10/30/17,Super Junior,One More Chance,https://youtu.be/-UROg0lsqW0,Boy,Minor
10/29/17,Gavy NJ,You Said You Were Happy,https://youtu.be/5fuS0iUsrmU,Girl,Major
10/28/17,Playback,Want You To Say,https://youtu.be/mTjEJS6pjfo,Girl,Major
10/27/17,Apink,Orion,https://youtu.be/x3GKsWZYWyU,Girl,Japanese
10/25/17,IN2IT,Amazing,https://youtu.be/RwvtpZ2tfT8,Boy,Major
10/24/17,4Men,Break Up In The Morning,https://youtu.be/3nqkdt2vvME,Boy,Major
10/23/17,Epik High,Home Is Far Away,https://youtu.be/pTD9Jysi3_g,Boy,Major
10/23/17,Epik High,Love Story,https://youtu.be/Z3INNjAEqHk,Boy,Major
10/22/17,Marmello,Can't Stop,https://youtu.be/a-iPoUI47xs,Girl,Major
10/18/17,A.C.E,Callin',https://youtu.be/6uuBP8r3NV4,Boy,Major
10/18/17,JBJ,Fantasy,https://youtu.be/RGYIpwovVsc,Boy,Major
10/16/17,Taemin,Move,https://youtu.be/rcEyUNeZqmY,Boy Solo,Major
10/16/17,BtoB,Missing You,https://youtu.be/4bykFvnRzno,Boy,Major
10/16/17,Highlight,Can Be Better,https://youtu.be/ZJy8tsVEo9I,Boy,Major
10/15/17,SEVENTEEN,Pinwheel,https://youtu.be/aarBJqitCJE,Boy,Minor
10/12/17,DIA,Good Night,https://youtu.be/V8wMfIayEnc,Girl,Major
10/12/17,HA:TFELT,I Wander feat. Gaeko,https://youtu.be/FZbp8UH4ueM,Girl Solo,Major
10/12/17,UP10TION,Going Crazy,https://youtu.be/l-qQUYcqTJs,Boy,Major
10/12/17,MASC,Do It,https://youtu.be/KCU7MwI12rk,Boy,Major
10/12/17,Varsity,Can You Come Out Now,https://youtu.be/xzQPIe0HNJ4,Boy,Major
10/12/17,SF9,O Sole Mio,https://youtu.be/sUZeYOLp8Ys,Boy,Major
10/12/17,Rainz,Juliette,https://youtu.be/odNUd0t4AlA,Boy,Major
10/12/17,Block B,My Zone,https://youtu.be/ilpfcI_4L2g,Boy,CF
10/11/17,Davichi,To Me,https://youtu.be/7RBP9tAkRxU,Girl,Major
10/11/17,MASC,Run To You,https://youtu.be/pepUknR_Ktk,Boy,Minor
10/11/17,Jang Wooyoung,It's The Same,https://youtu.be/S1sHxeWzT5s,Boy Solo,Minor
10/11/17,Hi Cutie,Play U,https://youtu.be/KOP4yYPpjbA,Girl,Major
10/10/17,HashTag,Hue,https://youtu.be/zN6KI57XBjM,Girl,Major
10/10/17,TRCNG,Spectrum,https://youtu.be/MVMfBa_NTtI,Boy,Major
10/10/17,GOT7,You Are,https://youtu.be/ktc8XDBq93k,Boy,Major
10/10/17,NU'EST W,Where You At,https://youtu.be/5e8-4mBiCSI,Boy,Major
10/8/17,SEVENTEEN,Lilili Yabbay,https://youtu.be/VKuvYk-FsPM,Boy,Minor
10/6/17,Stray Kids,Hellevator,https://youtu.be/AdfIfFGCqgo,Boy,Major
10/5/17,TWICE,One More Time,https://youtu.be/HuoOEry-Yc4,Girl,Japanese
10/1/17,SEVENTEEN,Trauma,https://youtu.be/4tRsEUB6-bk,Boy,Minor
9/30/17,U-KISS,Fly,https://youtu.be/IUlAvvuWvOQ,Boy,Japanese
9/28/17,A-seed,It's Crazy,https://youtu.be/lqZkAPkkMSQ,Girl,Minor
9/28/17,DAY6,When You Love Someone,https://youtu.be/qWQ1xOfUNYQ,Boy,Major
9/28/17,Bolbbalgan4,Some,https://youtu.be/hZmoMyFXDoI,Girl,Major
9/28/17,Bolbbalgan4,Fix Me,https://youtu.be/rYoMbEtS5So,Girl,Major
9/28/17,Bolbbalgan4,Imagine,https://youtu.be/8JOBpb1O5u0,Girl,Major
9/28/17,Bolbbalgan4,Blue,https://youtu.be/GhtY-h4XcZ8,Girl,Minor
9/25/17,B1A4,Rollin',https://youtu.be/aYru067971M,Boy,Major
9/25/17,Lay,I Need U,https://youtu.be/1RO9fi2ey28,Boy Solo,Major
9/24/17,SEVENTEEN,Change Up,https://youtu.be/6iCn6Qpy36k,Boy,Minor
9/22/17,IU,Sleepless Rainy Night,https://youtu.be/m7mvpe1fVa4,Girl Solo,Special
9/21/17,SECHSKIES,Smile,https://youtu.be/eijTpIN6tsA,Boy,Major
9/21/17,SECHSKIES,Something Special,https://youtu.be/MEaZkhrHOsE,Boy,Major
9/20/17,CNBLUE,Starting Over,https://youtu.be/k079kBwoKN8,Boy,Japanese
9/20/17,LOONA Odd Eye Circle,Girl Front,https://youtu.be/tyInv6RWL0Q,Girl,Major
9/20/17,APRIL,Take My Hand,https://youtu.be/Zt0eKY3R9kQ,Girl,Major
9/19/17,Rania,Breathe Heavy,https://youtu.be/wouwhG7TlIk,Girl,Minor
9/18/17,BTS,DNA,https://youtu.be/MBdVXkSdhwU,Boy,Major
9/13/17,GFRIEND,Summer Rain,https://youtu.be/ZsYwEV_ge4Y,Girl,Major
9/12/17,D.I.P,A Likely Night,https://youtu.be/NO9OMol-GmE,Boy,Major
9/12/17,ELRIS,Pow Pow,https://youtu.be/EZykwRqGzzo,Girl,Major
9/8/17,VIXX,La La La ~Aiwo Arigatou~,https://youtu.be/x9XxL88D2qM,Boy,Japanese
9/6/17,Pentagon,Like This,https://youtu.be/j7VUyTI0UF0,Boy,Major
9/6/17,MXM,I'm The One,https://youtu.be/Hm3NfHbc9UU,Boy,Major
